X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.142000e+00,1.000000e-03
0,1.80e+00,3.20e-01,3.20e-01,2.00e+00,
1,2.20e+00,2.40e-01,4.80e-01,1.76e+00,
2,1.80e+00,2.40e-01,4.80e-01,2.00e+00,
3,2.20e+00,3.20e-01,2.80e-01,1.80e+00,
4,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
5,2.20e+00,2.40e-01,2.80e-01,1.80e+00,
6,2.20e+00,2.40e-01,2.80e-01,1.80e+00,
7,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
8,2.20e+00,3.20e-01,4.80e-01,2.00e+00,
9,1.80e+00,2.40e-01,2.80e-01,1.80e+00,
10,1.80e+00,3.20e-01,2.40e-01,1.80e+00,
11,2.20e+00,2.40e-01,4.80e-01,2.04e+00,
12,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
13,1.80e+00,3.20e-01,2.40e-01,1.76e+00,
14,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
15,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
16,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
17,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
18,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
19,1.80e+00,3.20e-01,2.80e-01,1.80e+00,
20,1.80e+00,2.40e-01,4.80e-01,2.00e+00,
21,2.20e+00,3.20e-01,2.80e-01,1.80e+00,
22,1.80e+00,3.20e-01,3.20e-01,2.00e+00,
23,2.20e+00,2.40e-01,4.80e-01,1.80e+00,
24,2.20e+00,2.40e-01,2.80e-01,2.00e+00,
25,1.80e+00,3.20e-01,4.80e-01,1.76e+00,
26,2.20e+00,2.40e-01,2.80e-01,1.84e+00,
27,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
28,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
29,1.80e+00,3.20e-01,2.40e-01,1.80e+00,
30,2.20e+00,2.40e-01,3.20e-01,2.00e+00,
31,1.80e+00,3.20e-01,4.80e-01,1.76e+00,
32,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
33,1.80e+00,3.20e-01,2.40e-01,1.76e+00,
34,1.80e+00,2.40e-01,4.80e-01,2.00e+00,
35,2.20e+00,3.20e-01,2.80e-01,1.76e+00,
36,2.20e+00,2.40e-01,2.40e-01,2.00e+00,
37,1.80e+00,3.20e-01,4.80e-01,1.80e+00,
38,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
39,2.20e+00,2.40e-01,2.80e-01,1.80e+00,
40,2.20e+00,2.40e-01,2.80e-01,1.76e+00,
41,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
42,1.80e+00,3.20e-01,4.80e-01,1.84e+00,
43,2.20e+00,2.40e-01,2.80e-01,2.04e+00,
44,2.20e+00,3.20e-01,2.80e-01,1.80e+00,
45,1.80e+00,2.40e-01,4.80e-01,2.00e+00,
46,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
47,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
48,1.80e+00,2.40e-01,4.80e-01,2.00e+00,
49,2.20e+00,3.20e-01,2.40e-01,1.76e+00,
50,2.20e+00,2.40e-01,2.40e-01,2.00e+00,
51,1.80e+00,3.20e-01,4.80e-01,1.76e+00,
52,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
53,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
54,2.20e+00,2.40e-01,2.80e-01,1.80e+00,
55,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
56,2.20e+00,2.40e-01,2.80e-01,1.76e+00,
57,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
58,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
59,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
60,1.80e+00,2.40e-01,2.40e-01,1.80e+00,
61,2.20e+00,3.20e-01,4.80e-01,2.00e+00,
62,1.80e+00,2.40e-01,3.20e-01,1.76e+00,
63,2.20e+00,3.20e-01,4.80e-01,2.00e+00,
64,2.20e+00,3.20e-01,4.80e-01,2.00e+00,
65,1.80e+00,2.40e-01,2.40e-01,1.76e+00,
66,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
67,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
68,2.20e+00,3.20e-01,4.80e-01,2.00e+00,
69,1.80e+00,2.40e-01,2.80e-01,1.80e+00,
70,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
71,1.80e+00,3.20e-01,2.80e-01,1.76e+00,
72,2.20e+00,2.40e-01,2.80e-01,1.80e+00,
73,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
74,2.20e+00,3.20e-01,4.80e-01,2.00e+00,
75,1.80e+00,2.40e-01,2.80e-01,1.76e+00,
76,2.20e+00,3.20e-01,2.80e-01,2.00e+00,
77,1.80e+00,2.40e-01,4.80e-01,1.80e+00,
78,1.80e+00,3.20e-01,2.80e-01,1.84e+00,
79,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
80,1.80e+00,3.20e-01,4.80e-01,2.00e+00,
81,2.20e+00,2.40e-01,2.40e-01,1.80e+00,
82,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
83,1.80e+00,3.20e-01,2.80e-01,1.80e+00,
84,2.20e+00,3.20e-01,2.80e-01,2.00e+00,
85,1.80e+00,2.40e-01,4.80e-01,1.76e+00,
86,2.20e+00,2.40e-01,4.80e-01,2.00e+00,
87,1.80e+00,3.20e-01,2.80e-01,1.80e+00,
88,1.80e+00,2.40e-01,2.80e-01,2.00e+00,
