X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.332000e+00,1.000000e-03
0,2.00e-01,0.00e+00,1.60e-01,5.60e-01,
1,8.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
2,2.00e-01,0.00e+00,-4.00e-02,6.00e-01,
3,8.00e-01,-8.00e-02,1.20e-01,3.60e-01,
4,8.00e-01,-8.00e-02,1.60e-01,3.60e-01,
5,2.00e-01,0.00e+00,-4.00e-02,6.00e-01,
6,2.00e-01,0.00e+00,-4.00e-02,4.00e-01,
7,8.00e-01,-8.00e-02,1.60e-01,6.00e-01,
8,8.00e-01,0.00e+00,1.60e-01,6.00e-01,
9,2.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
10,8.00e-01,0.00e+00,-4.00e-02,4.00e-01,
11,2.00e-01,-8.00e-02,1.60e-01,6.00e-01,
12,2.00e-01,-8.00e-02,-4.00e-02,6.00e-01,
13,8.00e-01,0.00e+00,1.60e-01,3.60e-01,
14,2.00e-01,0.00e+00,1.20e-01,5.60e-01,
15,8.00e-01,-8.00e-02,-1.20e-01,3.20e-01,
16,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
17,1.00e+00,-8.00e-02,-8.00e-02,4.00e-01,
18,2.00e-01,0.00e+00,1.60e-01,3.60e-01,
19,8.00e-01,-8.00e-02,-8.00e-02,6.40e-01,
20,2.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
21,8.00e-01,0.00e+00,1.60e-01,6.00e-01,
22,8.00e-01,-8.00e-02,1.20e-01,5.60e-01,
23,2.00e-01,0.00e+00,-8.00e-02,3.60e-01,
24,2.00e-01,-8.00e-02,1.60e-01,3.60e-01,
25,8.00e-01,0.00e+00,-8.00e-02,6.00e-01,
26,2.00e-01,-8.00e-02,1.20e-01,4.00e-01,
27,8.00e-01,0.00e+00,-8.00e-02,6.00e-01,
28,2.00e-01,-8.00e-02,-4.00e-02,4.00e-01,
29,8.00e-01,0.00e+00,1.60e-01,6.00e-01,
30,6.00e-01,0.00e+00,-4.00e-02,5.60e-01,
31,2.00e-01,-8.00e-02,1.60e-01,3.60e-01,
32,2.00e-01,0.00e+00,1.20e-01,3.60e-01,
33,8.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
34,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
35,8.00e-01,-8.00e-02,-4.00e-02,4.00e-01,
36,2.00e-01,0.00e+00,1.60e-01,3.60e-01,
37,8.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
38,8.00e-01,-8.00e-02,-4.00e-02,4.00e-01,
39,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
40,2.00e-01,-8.00e-02,-4.00e-02,5.60e-01,
41,8.00e-01,0.00e+00,1.60e-01,3.60e-01,
42,2.00e-01,0.00e+00,1.20e-01,3.60e-01,
43,1.00e+00,-8.00e-02,-8.00e-02,6.00e-01,
44,2.00e-01,0.00e+00,-8.00e-02,3.60e-01,
45,8.00e-01,-8.00e-02,1.60e-01,6.00e-01,
46,2.00e-01,0.00e+00,1.20e-01,6.00e-01,
47,6.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
48,2.00e-01,-8.00e-02,1.20e-01,6.00e-01,
49,8.00e-01,0.00e+00,-8.00e-02,3.60e-01,
50,2.00e-01,0.00e+00,1.20e-01,4.00e-01,
51,8.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
52,8.00e-01,0.00e+00,-4.00e-02,3.60e-01,
53,2.00e-01,-8.00e-02,1.60e-01,5.60e-01,
54,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
55,8.00e-01,-8.00e-02,1.20e-01,6.00e-01,
56,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
57,8.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
58,8.00e-01,0.00e+00,-8.00e-02,6.00e-01,
59,2.00e-01,-8.00e-02,1.60e-01,3.60e-01,
60,2.00e-01,0.00e+00,1.60e-01,3.60e-01,
61,8.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
62,2.00e-01,-8.00e-02,1.60e-01,6.00e-01,
63,8.00e-01,0.00e+00,-4.00e-02,3.60e-01,
64,8.00e-01,0.00e+00,-4.00e-02,3.60e-01,
65,2.00e-01,-8.00e-02,1.60e-01,6.00e-01,
66,2.00e-01,-8.00e-02,1.60e-01,5.60e-01,
67,1.00e+00,0.00e+00,-8.00e-02,3.60e-01,
68,8.00e-01,0.00e+00,1.20e-01,6.00e-01,
69,2.00e-01,-8.00e-02,-4.00e-02,4.00e-01,
70,2.00e-01,0.00e+00,-8.00e-02,6.40e-01,
71,8.00e-01,-8.00e-02,1.60e-01,3.60e-01,
72,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
73,8.00e-01,-8.00e-02,1.60e-01,6.40e-01,
74,8.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
75,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
76,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
77,1.00e+00,-8.00e-02,1.20e-01,6.00e-01,
78,2.00e-01,0.00e+00,-8.00e-02,3.60e-01,
79,8.00e-01,-8.00e-02,1.60e-01,6.00e-01,
80,2.00e-01,-8.00e-02,1.60e-01,3.60e-01,
81,1.00e+00,0.00e+00,-8.00e-02,6.00e-01,
82,2.00e-01,0.00e+00,-8.00e-02,4.00e-01,
83,8.00e-01,-8.00e-02,1.60e-01,6.00e-01,
84,2.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
85,8.00e-01,0.00e+00,1.60e-01,3.60e-01,
86,2.00e-01,0.00e+00,-4.00e-02,6.00e-01,
87,6.00e-01,-8.00e-02,1.60e-01,4.00e-01,
88,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
89,6.00e-01,-8.00e-02,-4.00e-02,3.60e-01,
90,2.00e-01,0.00e+00,1.20e-01,3.60e-01,
91,6.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
92,2.00e-01,0.00e+00,-8.00e-02,6.00e-01,
93,8.00e-01,-8.00e-02,1.60e-01,3.60e-01,
94,2.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
95,6.00e-01,0.00e+00,1.20e-01,6.00e-01,
96,6.00e-01,0.00e+00,1.60e-01,5.60e-01,
97,2.00e-01,-8.00e-02,-4.00e-02,3.60e-01,
98,6.00e-01,0.00e+00,1.60e-01,6.00e-01,
99,2.00e-01,-8.00e-02,-4.00e-02,3.60e-01,
100,2.00e-01,0.00e+00,-4.00e-02,6.00e-01,
101,8.00e-01,-8.00e-02,1.60e-01,3.60e-01,
102,2.00e-01,0.00e+00,1.20e-01,3.60e-01,
103,8.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
104,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
105,8.00e-01,-8.00e-02,1.60e-01,6.00e-01,
106,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
107,6.00e-01,-8.00e-02,1.60e-01,6.00e-01,
108,2.00e-01,0.00e+00,-4.00e-02,5.60e-01,
109,6.00e-01,-8.00e-02,1.60e-01,3.60e-01,
110,2.00e-01,0.00e+00,1.60e-01,3.60e-01,
111,8.00e-01,-8.00e-02,-8.00e-02,6.00e-01,
112,2.00e-01,0.00e+00,-8.00e-02,6.00e-01,
113,6.00e-01,-8.00e-02,1.60e-01,3.60e-01,
114,2.00e-01,-8.00e-02,1.20e-01,3.60e-01,
115,8.00e-01,0.00e+00,-8.00e-02,5.60e-01,
116,8.00e-01,0.00e+00,-4.00e-02,3.60e-01,
117,2.00e-01,-8.00e-02,1.20e-01,6.00e-01,
118,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
119,8.00e-01,-8.00e-02,1.60e-01,6.00e-01,
120,2.00e-01,-8.00e-02,-4.00e-02,3.60e-01,
121,8.00e-01,0.00e+00,1.60e-01,6.00e-01,
122,4.00e-01,0.00e+00,-8.00e-02,4.00e-01,
123,2.00e-01,-8.00e-02,1.60e-01,6.00e-01,
124,2.00e-01,-8.00e-02,-4.00e-02,3.60e-01,
125,8.00e-01,0.00e+00,1.60e-01,6.00e-01,
126,2.00e-01,0.00e+00,1.60e-01,6.00e-01,
127,8.00e-01,-8.00e-02,-4.00e-02,3.60e-01,
128,6.00e-01,0.00e+00,-8.00e-02,3.60e-01,
129,2.00e-01,-8.00e-02,1.60e-01,6.00e-01,
130,2.00e-01,0.00e+00,1.20e-01,3.60e-01,
131,6.00e-01,-8.00e-02,-8.00e-02,5.60e-01,
132,8.00e-01,0.00e+00,1.20e-01,3.60e-01,
133,2.00e-01,-8.00e-02,-8.00e-02,5.60e-01,
134,6.00e-01,-8.00e-02,-4.00e-02,6.00e-01,
135,2.00e-01,0.00e+00,1.60e-01,3.60e-01,
136,2.00e-01,-8.00e-02,1.60e-01,3.60e-01,
137,6.00e-01,0.00e+00,-8.00e-02,6.00e-01,
138,2.00e-01,-8.00e-02,-4.00e-02,5.60e-01,
139,6.00e-01,0.00e+00,1.60e-01,3.60e-01,
140,6.00e-01,0.00e+00,-4.00e-02,6.00e-01,
141,2.00e-01,-8.00e-02,1.20e-01,3.60e-01,
142,2.00e-01,-8.00e-02,1.60e-01,6.00e-01,
143,8.00e-01,0.00e+00,-4.00e-02,3.60e-01,
144,2.00e-01,0.00e+00,1.20e-01,5.60e-01,
145,6.00e-01,-8.00e-02,-8.00e-02,3.60e-01,
146,2.00e-01,0.00e+00,-4.00e-02,3.60e-01,
147,6.00e-01,-8.00e-02,1.60e-01,5.60e-01,
148,2.00e-01,0.00e+00,-4.00e-02,6.00e-01,
149,1.00e+00,-8.00e-02,1.60e-01,3.60e-01,
150,6.00e-01,-8.00e-02,1.60e-01,3.60e-01,
151,2.00e-01,0.00e+00,-4.00e-02,6.00e-01,
152,2.00e-01,-8.00e-02,1.60e-01,4.00e-01,
153,4.00e-01,0.00e+00,-4.00e-02,6.40e-01,
154,1.00e+00,0.00e+00,1.20e-01,6.00e-01,
155,2.00e-01,-8.00e-02,-4.00e-02,4.00e-01,
